Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Popularity Index
"Eastchester, Bronx, New York",40.887555677350775,-73.82780644716412,Annie Sez,40.891387,-73.818869,Women's Store,1
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,Bell Tower Park,40.88917798960079,-73.90833081276627,Park,53
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,Dunkin',40.89016170726231,-73.89839903612506,Donut Shop,52
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,Burger King,40.89121949532642,-73.89788103173487,Fast Food Restaurant,51
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,MTA Bus Stop Bx7/Bx10,40.90341694338065,-73.90574373813709,Bus Station,50
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,Jake’s Steakhouse,40.89163832603088,-73.89757290885106,Steakhouse,49
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,Riverdale Park,40.896472396482785,-73.91399171283997,Playground,48
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,Wave Hill,40.900062189494726,-73.9124461576627,Garden,47
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,Chase Bank,40.888089,-73.907921,Bank,46
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,Broadway Joe's Pizza,40.8898981274626,-73.8985080809925,Pizza Place,45
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,Blackstone Bar & Grill,40.887253200116284,-73.9072508524159,Bar,44
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,MTA MaBSTOA Bus Bx7 / Bx10 / Bx20 / BxM1 / BxM2 / BxM18 at 246th St. / Hudson Parkway,40.89354823043404,-73.90815138816833,Bus Station,43
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,An Beal Bocht Cafe,40.88730309009836,-73.90502527528892,Bar,42
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,Yo-Burger,40.88733734314313,-73.9071843648891,Burger Joint,41
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,Asian Tokyo,40.89083922921006,-73.89833484632327,Sushi Restaurant,40
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,Tortoise And Hare,40.894121999999996,-73.89679,Sports Bar,39
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,Tortoise and Hare Statue,40.89393751979629,-73.89612436294556,Public Art,38
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,Tin Marin,40.88707311362176,-73.90714828242368,Tapas Restaurant,37
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,"MTA MaBSTOA Bus at Riverdale Avenue & W. 254th St: (Bx7, Bx10, BxM1, BxM2, BxM18)",40.90185136423126,-73.90612240245532,Bus Station,36
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,Lloyd's Carrot Cake,40.894060199383176,-73.89652847601737,Bakery,35
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,Wave Hill House,40.900086,-73.912527,Historic Site,34
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,Riverdale Ave,40.890424929507866,-73.91024841803598,Plaza,33
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,Salvatore's of Soho,40.887632762259415,-73.90717756259086,Pizza Place,32
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,Rolen Bagels,40.88662386774234,-73.90716818359404,Bagel Shop,31
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,Goodfella's Pizza,40.88712132107213,-73.90430120748528,Pizza Place,30
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,New Riverdale Deli,40.887269605085706,-73.90512674452026,Sandwich Place,29
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,Fieldston Road Circle,40.89448851736085,-73.90562087134356,Plaza,28
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,Riverdale Market,40.891607,-73.897834,Deli / Bodega,27
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,Greek Express,40.88749950271757,-73.90726184172892,Greek Restaurant,26
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,Jasper's Deli,40.88719570739203,-73.90458767621406,Deli / Bodega,25
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,Riverside Drive,40.896507486527454,-73.90826091791374,River,24
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,Tiny's Diner,40.8866525233077,-73.90722113692334,Diner,23
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,Skyview Wines and Spirits,40.903420126082416,-73.90577158410362,Wine Shop,22
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,Papa John's Pizza,40.88688268179659,-73.9084571226761,Pizza Place,21
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,Wells Fargo Bank,40.887013098817796,-73.90743121504784,Bank,20
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,Henry Hudson Parkway at Exit 23,40.900282410692476,-73.89702692627907,Intersection,19
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,Van Cortlandt Park Pool,40.89019245207901,-73.89689368542851,Pool,18
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,Starbucks,40.890105,-73.900758,Coffee Shop,17
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,Fenwick's Bar & Grill,40.88717029252308,-73.90452576720683,Bar,16
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,Glyndor Gallery,40.898986,-73.912341,Art Gallery,15
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,Santa Fe Grill & Bar,40.89147882667728,-73.89766062927612,Mexican Restaurant,14
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,Skyview Shopping Center,40.903429082829355,-73.90584354485044,Shopping Mall,13
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,Picoso Taqueria,40.889721,-73.898738,Burrito Place,12
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,Burrito Shop,40.88970321678889,-73.89850865735627,Mexican Restaurant,11
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,Shallash Pest Control,40.89466945869686,-73.91321539878845,Home Service,10
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,Barcelona Bites Gastro Club,40.889351,-73.899247,Lounge,9
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,242 The Bee Line Bus Stop Westchester,40.89009239082476,-73.89805350499226,Bus Station,8
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,Sammy's Deli,40.889721,-73.898738,Deli / Bodega,7
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,"MTA MaBSTOA & Bee-Line Bus at W. 242nd St. & Broadway (Van Cortlandt Pk): (Bx9, BxM3, BL 1, 2, 3)",40.89025959146581,-73.89797886334658,Bus Station,6
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,Parkview Sports Center,40.889721,-73.898738,Sporting Goods Shop,5
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,SUBWAY,40.890145000000004,-73.89850600000001,Sandwich Place,4
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,Gym @ Semler HQ,40.894779,-73.905598,Athletics & Sports,3
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,Stiff Weasel Grill & Deli,40.89013695399729,-73.89823723815233,Deli / Bodega,2
"Fieldston, Bronx, New York",40.89543742690383,-73.90564259591682,Blue Charcoal Grill,40.889862,-73.89852,Restaurant,1
"Riverdale, Bronx, New York",40.890834493891305,-73.9125854610857,Bell Tower Park,40.88917798960079,-73.90833081276627,Park,46
"Riverdale, Bronx, New York",40.890834493891305,-73.9125854610857,Riverdale Park,40.896472396482785,-73.91399171283997,Playground,45
"Riverdale, Bronx, New York",40.890834493891305,-73.9125854610857,Bagel Corner,40.8858950171665,-73.91095899709215,Bagel Shop,44
"Riverdale, Bronx, New York",40.890834493891305,-73.9125854610857,Chase Bank,40.888089,-73.907921,Bank,43
"Riverdale, Bronx, New York",40.890834493891305,-73.9125854610857,Starbucks,40.88580402,-73.91015796,Coffee Shop,42
"Riverdale, Bronx, New York",40.890834493891305,-73.9125854610857,Liebman's Kosher Deli,40.88558431627006,-73.90967819364165,Deli / Bodega,41
"Riverdale, Bronx, New York",40.890834493891305,-73.9125854610857,Dunkin',40.885620986101195,-73.91037467055224,Donut Shop,40
"Riverdale, Bronx, New York",40.890834493891305,-73.9125854610857,Blackstone Bar & Grill,40.887253200116284,-73.9072508524159,Bar,39
"Riverdale, Bronx, New York",40.890834493891305,-73.9125854610857,MTA MaBSTOA Bus Bx7 / Bx10 / Bx20 / BxM1 / BxM2 / BxM18 at 246th St. / Hudson Parkway,40.89354823043404,-73.90815138816833,Bus Station,38
"Riverdale, Bronx, New York",40.890834493891305,-73.9125854610857,Cocina Chente,40.88623511155728,-73.90710752064396,Mexican Restaurant,37
"Riverdale, Bronx, New York",40.890834493891305,-73.9125854610857,An Beal Bocht Cafe,40.88730309009836,-73.90502527528892,Bar,36
"Riverdale, Bronx, New York",40.890834493891305,-73.9125854610857,Yo-Burger,40.88733734314313,-73.9071843648891,Burger Joint,35
"Riverdale, Bronx, New York",40.890834493891305,-73.9125854610857,Tin Marin,40.88707311362176,-73.90714828242368,Tapas Restaurant,34
"Riverdale, Bronx, New York",40.890834493891305,-73.9125854610857,Spuyten Duyvil Playground,40.8872269807248,-73.91605773455,Playground,33
"Riverdale, Bronx, New York",40.890834493891305,-73.9125854610857,Aoyu Japanese Restaurant,40.88625663623957,-73.90971942607067,Japanese Restaurant,32
"Riverdale, Bronx, New York",40.890834493891305,-73.9125854610857,Rite Aid,40.8856035,-73.9091599,Pharmacy,31
"Riverdale, Bronx, New York",40.890834493891305,-73.9125854610857,Seton Park,40.88791393116787,-73.91611321473175,Park,30
"Riverdale, Bronx, New York",40.890834493891305,-73.9125854610857,The Hill Bistro,40.886368979951186,-73.90711522141436,Restaurant,29
"Riverdale, Bronx, New York",40.890834493891305,-73.9125854610857,Moss Café: Farm-To-Table Restaurant and Coffee Shop,40.88526883230445,-73.91010325139408,Café,28
"Riverdale, Bronx, New York",40.890834493891305,-73.9125854610857,Riverdale Ave,40.890424929507866,-73.91024841803598,Plaza,27
"Riverdale, Bronx, New York",40.890834493891305,-73.9125854610857,Salvatore's of Soho,40.887632762259415,-73.90717756259086,Pizza Place,26
"Riverdale, Bronx, New York",40.890834493891305,-73.9125854610857,Rolen Bagels,40.88662386774234,-73.90716818359404,Bagel Shop,25
"Riverdale, Bronx, New York",40.890834493891305,-73.9125854610857,Goodfella's Pizza,40.88712132107213,-73.90430120748528,Pizza Place,24
"Riverdale, Bronx, New York",40.890834493891305,-73.9125854610857,New Riverdale Deli,40.887269605085706,-73.90512674452026,Sandwich Place,23
"Riverdale, Bronx, New York",40.890834493891305,-73.9125854610857,Fieldston Road Circle,40.89448851736085,-73.90562087134356,Plaza,22
"Riverdale, Bronx, New York",40.890834493891305,-73.9125854610857,Greek Express,40.88749950271757,-73.90726184172892,Greek Restaurant,21
"Riverdale, Bronx, New York",40.890834493891305,-73.9125854610857,Jasper's Deli,40.88719570739203,-73.90458767621406,Deli / Bodega,20
"Riverdale, Bronx, New York",40.890834493891305,-73.9125854610857,Palace of Japan,40.88584088190632,-73.91006439099525,Japanese Restaurant,19
"Riverdale, Bronx, New York",40.890834493891305,-73.9125854610857,Metate,40.88606100812527,-73.91002951657676,Mexican Restaurant,18
"Riverdale, Bronx, New York",40.890834493891305,-73.9125854610857,Riverside Drive,40.896507486527454,-73.90826091791374,River,17
"Riverdale, Bronx, New York",40.890834493891305,-73.9125854610857,Bella Notte Pizzeria,40.88659539353357,-73.90955624657254,Italian Restaurant,16
"Riverdale, Bronx, New York",40.890834493891305,-73.9125854610857,Riverdale Vintner,40.885700777316806,-73.90991985104387,Wine Shop,15
"Riverdale, Bronx, New York",40.890834493891305,-73.9125854610857,Tiny's Diner,40.8866525233077,-73.90722113692334,Diner,14
"Riverdale, Bronx, New York",40.890834493891305,-73.9125854610857,Pizza Chef,40.88563972079103,-73.91024487885741,Pizza Place,13
"Riverdale, Bronx, New York",40.890834493891305,-73.9125854610857,Ewen Park Dog Run,40.88221480071575,-73.91004794091602,Dog Run,12
"Riverdale, Bronx, New York",40.890834493891305,-73.9125854610857,Papa John's Pizza,40.88688268179659,-73.9084571226761,Pizza Place,11
"Riverdale, Bronx, New York",40.890834493891305,-73.9125854610857,Wells Fargo Bank,40.887013098817796,-73.90743121504784,Bank,10
"Riverdale, Bronx, New York",40.890834493891305,-73.9125854610857,Starbucks,40.890105,-73.900758,Coffee Shop,9
"Riverdale, Bronx, New York",40.890834493891305,-73.9125854610857,Fenwick's Bar & Grill,40.88717029252308,-73.90452576720683,Bar,8
"Riverdale, Bronx, New York",40.890834493891305,-73.9125854610857,Glyndor Gallery,40.898986,-73.912341,Art Gallery,7
"Riverdale, Bronx, New York",40.890834493891305,-73.9125854610857,Nam Thai,40.886388000000004,-73.910025,Thai Restaurant,6
"Riverdale, Bronx, New York",40.890834493891305,-73.9125854610857,Shallash Pest Control,40.89466945869686,-73.91321539878845,Home Service,5
"Riverdale, Bronx, New York",40.890834493891305,-73.9125854610857,Capital One Bank,40.885985,-73.91018299999999,Bank,4
"Riverdale, Bronx, New York",40.890834493891305,-73.9125854610857,European Wax Center,40.88643352606939,-73.90976040650955,Health & Beauty Service,3
"Riverdale, Bronx, New York",40.890834493891305,-73.9125854610857,Seton Park Dog Run,40.886579,-73.915262,Dog Run,2
"Riverdale, Bronx, New York",40.890834493891305,-73.9125854610857,Gym @ Semler HQ,40.894779,-73.905598,Athletics & Sports,1
"Kingsbridge, Bronx, New York",40.88168737120521,-73.90281798724604,BJ's  Wholesale Club,40.88410355664641,-73.90026731218994,Warehouse Store,100
"Kingsbridge, Bronx, New York",40.88168737120521,-73.90281798724604,Van Cortlandt Park,40.887112527318266,-73.89373572596287,Park,99
"Kingsbridge, Bronx, New York",40.88168737120521,-73.90281798724604,Garden Gourmet Market,40.88135023917183,-73.90338943716417,Gourmet Shop,98
"Kingsbridge, Bronx, New York",40.88168737120521,-73.90281798724604,ALDI,40.8778363,-73.9046557,Supermarket,97
"Kingsbridge, Bronx, New York",40.88168737120521,-73.90281798724604,Bell Tower Park,40.88917798960079,-73.90833081276627,Park,96
"Kingsbridge, Bronx, New York",40.88168737120521,-73.90281798724604,Riverdale Diner,40.88518285486937,-73.89948352054364,Diner,95
"Kingsbridge, Bronx, New York",40.88168737120521,-73.90281798724604,Dunkin',40.87713584201589,-73.90666550701411,Donut Shop,94
"Kingsbridge, Bronx, New York",40.88168737120521,-73.90281798724604,Buffalo Wild Wings,40.88446010603608,-73.90042394399643,Wings Joint,93
"Kingsbridge, Bronx, New York",40.88168737120521,-73.90281798724604,Chipotle Mexican Grill,40.88456619551229,-73.9004737612446,Mexican Restaurant,92
"Kingsbridge, Bronx, New York",40.88168737120521,-73.90281798724604,Dunkin',40.87930809459452,-73.90506640147964,Donut Shop,91
"Kingsbridge, Bronx, New York",40.88168737120521,-73.90281798724604,Blink Fitness,40.877271495944626,-73.90559491338075,Gym,90
"Kingsbridge, Bronx, New York",40.88168737120521,-73.90281798724604,Rite Aid,40.875466574434704,-73.90890629016033,Pharmacy,89
"Kingsbridge, Bronx, New York",40.88168737120521,-73.90281798724604,MyUnique,40.88196572342435,-73.90358396335206,Thrift / Vintage Store,88
"Kingsbridge, Bronx, New York",40.88168737120521,-73.90281798724604,Bronx Alehouse,40.88474887262718,-73.89969883486997,Beer Bar,87
"Kingsbridge, Bronx, New York",40.88168737120521,-73.90281798724604,Mon Amour Coffee & Wine,40.88500863418534,-73.90033222698838,Coffee Shop,86
"Kingsbridge, Bronx, New York",40.88168737120521,-73.90281798724604,Smashburger,40.8842208517097,-73.90033254824955,Burger Joint,85
"Kingsbridge, Bronx, New York",40.88168737120521,-73.90281798724604,Starbucks,40.87753134921497,-73.90558216359267,Coffee Shop,84
"Kingsbridge, Bronx, New York",40.88168737120521,-73.90281798724604,The Stairs at 238th,40.88309234054797,-73.8968587335179,Trail,83
"Kingsbridge, Bronx, New York",40.88168737120521,-73.90281798724604,Land & Sea Restaurant,40.87788463309788,-73.90587282193539,Seafood Restaurant,82
"Kingsbridge, Bronx, New York",40.88168737120521,-73.90281798724604,T.J. Maxx,40.87723198343352,-73.90504239962168,Department Store,81
"Kingsbridge, Bronx, New York",40.88168737120521,-73.90281798724604,Kingsbridge Social Club,40.88454548045115,-73.90196378126393,Pizza Place,80
"Kingsbridge, Bronx, New York",40.88168737120521,-73.90281798724604,El Economico Restaurant,40.87933018698782,-73.90459710835415,Spanish Restaurant,79
"Kingsbridge, Bronx, New York",40.88168737120521,-73.90281798724604,The Putnam Trail,40.88518925064586,-73.89944963459462,Trail,78
"Kingsbridge, Bronx, New York",40.88168737120521,-73.90281798724604,Bagel Corner,40.8858950171665,-73.91095899709215,Bagel Shop,77
"Kingsbridge, Bronx, New York",40.88168737120521,-73.90281798724604,Lot Less Closeouts,40.878270422202085,-73.9052646742604,Discount Store,76
"Kingsbridge, Bronx, New York",40.88168737120521,-73.90281798724604,TD Bank,40.8794958,-73.9092856,Bank,75
